name,lat,lon
Blk 358A Carpark,1.4485314,103.816055
Blk 404A Carpark,1.4545739,103.8166563
Blk 482A Carpark,1.4546243,103.8157504
Blk 491,1.4560968,103.818097
Blk 774,1.4237606,103.8316814
After Neo Tiew Road,1.4376095,103.7258126
Long Kuan Hung Crocodile Farm,1.4403654,103.73212
Naval Base Secondary School,1.4197322,103.8317647
Blk 456,1.421067,103.8438847
Opposite Blk 491,1.4557444,103.818011
Opposite Blk 774,1.4240052,103.8315306
Khatib Station Exit D,1.4183819,103.8331345
Opposite Chongfu Primary School,1.4387298,103.8403555
Opposite Nyee Phoe Group,1.4405856,103.7280046
Opposite Woodlands Auto Hub,1.4526103,103.7916317
Opposite Yishun Community Hospital,1.4242174,103.8367078
Yishun Community Hospital,1.4234838,103.8369201
Opposite Blk 567B,1.4286955,103.7883551
Singapore Sports School,1.427092,103.7890672
Danga City Mall,1.4753584,103.7547283
Bukit Chagar,1.4690829,103.7607466
Opp Palawan Kidz City,1.2508154,103.8199753
Opp Palawan Beach,1.2480538,103.8238565
Opposite Jurong Abattoir,1.3134152,103.7227843
The Nautical,1.4431773,103.8239994
Blk 471A,1.3958932,103.8804174
After Jurong Pier Road,1.313944,103.70805
Before Caldecott Station Exit 3,1.3379456,103.8405401
Opposite Old Pier Road,1.387593,103.97915
After Regent Motors,1.3337216,103.89852
After Tampines Avenue 5,1.3590983,103.93053
Assyakirin Mosque,1.3349128,103.71953
B26 Old Choa Chu Kang Road,1.3716109,103.7099069
Bedok North Depot,1.3384615,103.94778
Bedok Station Exit A,1.3235254,103.928831
Opposite Blk 471A,1.3954476,103.8809532
Before Jurong Pier Road,1.3143364,103.706955
Lighthouse School,1.3385597,103.8416724
Before Loyang Avenue,1.3646184,103.96762
Before Old Tampines Road,1.3648013,103.96765
Before Saint Patrick's Road,1.3079244,103.9126853
Before Tampines Avenue 5,1.3593912,103.9309659
Before Teban Gardens Road,1.3197627,103.7445114
Blk 220 Carpark,1.3256257,103.9353668
Blk 231A Carpark,1.3741448,103.9611972
Opposite Blk 295,1.3779746,103.7412172
Blk 297D,1.3783972,103.7433073
Blk 3,1.2774642,103.8384377
Blk 319A,1.3910219,103.8898184
Blk 334,1.3651211,103.7479048
Blk 432A,1.395192,103.8774213
Blk 485,1.3740608,103.9609375
Blk 53,1.3050077,103.9162653
Blk 604A,1.3973513,103.74542
Blk 612,1.3746688,103.941703
Blk 613,1.3755872,103.9412373
Blk 621,1.3990805,103.7461174
Blk 638,1.3758921,103.9410676
Blk 657,1.4001982,103.7496741
Blk 666,1.4027243,103.750015
Blk 669,1.4031384,103.74849
Blk 834,1.3698399,103.889565
Blk 857,1.348427,103.69631
Between Blks 859/860,1.3486646,103.6964
Blk S12,1.297111,103.7787488
Commonwealth Secondary School,1.3197656,103.7449228
Changi Beach Carpark 2,1.3911439,103.99102
Changi Women's Prison,1.3607514,103.97097
Cycle & Carriage,1.3337716,103.898415
After Gambas Avenue,1.4468921,103.80983
Hdb Carpark,1.331877,103.89444
Holland Village Station Exit A,1.3110298,103.79604
Hougang Polyclinic,1.3697946,103.8894131
Innova Primary School,1.4296559,103.79044
International Business Park,1.3263214,103.7459154
Kampung Ubi Community Club,1.3175316,103.90053
Kong Hwa School,1.3280975,103.8873832
Marina Bay Cruise Centre,1.2670131,103.8595933
Bayfront Station Exit B/MBS,1.2831859,103.8600695
Marina Bay Sands Theatre,1.2849222,103.8606279
Marina South Pier Station,1.2711924,103.8629454
Opposite Assyakirin Mosque,1.334659,103.719475
Blk 25,1.4417778,103.7709317
Opposite Blk 220 Carpark,1.3254068,103.9355765
Opposite Blk 336,1.3652688,103.7482681
Opposite Blk 432A,1.3954515,103.8770833
Opposite Blk 532,1.3566068,103.7495081
Opposite Changi Women's Prison,1.3604442,103.970375
Opposite HDB Carpark,1.3322757,103.89497
Blk 632 Carpark,1.3847744,103.758058
Opposite Jelapang Station,1.3867295,103.7649427
Opposite Loyang Townhouse,1.3792901,103.9643274
Opposite Saint Hilda's Secondary School,1.3502585,103.9382599
Opposite Saint Margaret's Secondary School,1.3194132,103.810593
Opposite Saint Teresa's Church,1.2735933,103.82893
After Straits Boulevard,1.2754226,103.8478738
Opposite Traffic Police,1.330718,103.8910438
Seagate,1.446678,103.80986
Seamap,1.3478494,103.97215
Soon Lee Bus Park,1.3304814,103.6983043
Saint Hilda's Secondary School,1.3499076,103.9379267
Saint Joseph's Instition,1.3249247,103.82735
Saint Margaret's Secondary School,1.3190814,103.80922
Saint Teresa's Church,1.2737067,103.828575
Tampines Interchange,1.3542582,103.943563
Traffic Police,1.3305441,103.8910586
River Valley Residences,1.2948567,103.8288667
Before Dairy Farm Estate North Gate,1.3659799,103.7692041
Opposite Fuchun Community Club,1.4290825,103.7745797
EASB,1.3276275,103.8456237
Hawaii Tower,1.2970531,103.8906031
House 189,1.2989865,103.8966314
Peach Garden,1.2983249,103.8954157
The Seafront,1.2975284,103.8884288
The Sovereign,1.2975903,103.8932929
Opposite Bukit Panjang Station,1.3776094,103.7631911
Unknown,1.3642236,103.7682826
Opposite House No. 42,1.3683302,103.768957
Unknown,1.4787122,103.6553736
Opposite Khatib Station Exit D,1.4186953,103.8329673
Eunos Station/ Interchange,1.3187513,103.9022721
Redhill Station,1.2895333,103.8167372
Opposite School of CEE,1.3458433,103.6783254
Opposite School of Physical & Mathematical Sciences,1.3417961,103.6811737
Opposite Yunnan Garden,1.3416175,103.6844327
Opposite Hall 16,1.3502714,103.6806461
Hall 5,1.3441626,103.6875116
Opposite Wee Kim Wee School Of Communications And Information,1.3419758,103.6790533
Opposite Hall 4,1.3436472,103.6869402
Outside School of Biological Sciences,1.3445991,103.6787438
Opposite Hall 2,1.3490376,103.6855748
Hall 6,1.3473136,103.6866197
Nanyang Heights,1.3508692,103.6858642
Opposite Hall 14,1.3532997,103.6818249
opp Graduate Hall,1.3559797,103.68609
opp Hall 12,1.3518747,103.6803115
University Health Service,1.3457104,103.6829393
Woodlands Checkpoint,1.4447262,103.7678241
Newcastle University,1.4299952,103.6129433
Educity@Iskandar,1.4288047,103.6123694
Educity@Iskandar,1.4286277,103.6121601
Blk 180,1.3787407,103.7645721
Opposite Blk 180,1.3786427,103.764368
Opposite Punggol View Primary School,1.4059522,103.9045803
Punggol View Primary School,1.4059238,103.9048756
Blk 268C,1.4032305,103.8980161
Blk 272C,1.4021817,103.9007309
Opposite Blk 268D,1.4027261,103.8985185
Opposite Blk 272C,1.4020295,103.9005356
Anchor Green Primary School,1.3906945,103.8860409
After Punggol Central,1.3968139,103.9175469
Before Punggol Central,1.3971097,103.9182117
Blk 309D,1.3905691,103.8857944
Damai Station Exit B,1.4045163,103.909287
Blk 882A,1.3512728,103.9336037
Kadaloor Station Exit B,1.3993112,103.9166662
Kadaloor Station Exit A,1.3999112,103.9162493
Oasis Station Exit B/Blk 617D,1.4019343,103.9129312
Oasis Station Exit A,1.4027851,103.9122559
Opposite Blk 445,1.4233378,103.84397
Damai Station Exit A,1.4050154,103.9091828
Opposite Northbrooks Secondary School,1.4210984,103.8437025
SkyPark by AJ Hackett,1.2552038,103.8134245
Opposite Botanic Gardens Station,1.3233374,103.8162762
After Jalan Kayu,1.3910495,103.8706259
Before Jalan Kayu,1.3913171,103.8702543
Hotel Miramar,1.2887164,103.8374038
Unknown,1.4203212,103.6525144
Unknown,1.4207149,103.65079
Rumah Rakyat Iskandar,1.4772126,103.6147148
Bukit Indah Recreation Park,1.4789615,103.6607317
Terminal Bas Pasir Gudang,1.4660048,103.9011473
Unknown,1.4350376,103.9309493
Unknown,1.4398913,103.9311336
Unknown,1.4553109,103.9169965
Unknown,1.4557415,103.9163798
Unknown,1.4579187,103.9116658
Unknown,1.4637563,103.912848
Unknown,1.4644829,103.9066485
Unknown,1.4645702,103.912035
Sekolah Islam Ah Tahfiz Taman Mawar,1.4676856,103.8981554
Sekolah Menegah Kebangsan Pasir Gudang,1.4703397,103.9059965
Unknown,1.4727182,103.9374784
E&Y Nazir,1.4739458,103.9317074
Jalan Delima,1.4743246,103.9550186
Unknown,1.4771661,103.9490393
Opposite KPJ Pasir Gudang,1.4782023,103.8955311
After Akzonobel,1.3365642,103.966554
After Ballota Park,1.3591674,103.9684532
Farrer Park Station Exit D,1.3124604,103.8525969
After Compass Green,1.3604713,103.9745742
After Sunny Metal & Engineering,1.3328259,103.9702763
Opposite Blk 70B,1.27693,103.811184
After West Coast Highway,1.2995733,103.7645515
Agility,1.3518365,103.9697862
Avila Gardens,1.3600712,103.9648818
Before Changi Prison Complex,1.3556366,103.9751
Before Mariam Walk,1.3593113,103.968514
Blk 293,1.3779378,103.7397286
After Blk 48,1.2727027,103.8103561
Blk 547,1.4304894,103.792854
Blk 589,1.4276255,103.7959272
Blk 681A,1.439215,103.803779
Blk 684B,1.4414631,103.805358
Blk 685A,1.4415513,103.8054202
Blk 711,1.342865,103.69556
Blk 788E,1.4444795,103.8026882
Buangkok Station Exit B,1.3833447,103.8932683
Ctrl Lib,1.2962628,103.7722258
DBS Asia Hub,1.3321835,103.9653814
DHL,1.3320239,103.96526
Before Changi South Street 1,1.3352965,103.97039
Before Caldecott Station/Savh,1.3378113,103.8389794
Before Tanjong Katong Station Exit 3,1.301379,103.897403
Opposite Admiralty Secondary School,1.4464343,103.8035054
Opposite Blk 391,1.4300881,103.8495615
Opposite Blk 406,1.42697,103.8497001
Opposite Blk 59,1.2759339,103.81348
Opposite Blk 681B,1.438981,103.8037228
Opposite Blk 85,1.2779502,103.808763
Opposite Farrer Park Station,1.3123732,103.8551126
After Caldecott Station,1.3376263,103.8382099
Opposite Marina South Pier Station,1.2716119,103.8630026
Opposite Telok Blangah Market/Food Centre,1.272788,103.807945
Before Changi South Street 2,1.3329189,103.9607082
Opposite 112 Katong,1.3048131,103.9058962
Strides Premier,1.3313777,103.9676726
Standard Chartered Bank,1.334548,103.9662864
After Tanjong Katong Station Exit 2,1.300152,103.8974329
Telok Blangah Market/Food Centre,1.2730154,103.8078169
Woodsvale Condominium,1.4443496,103.8042439
Yusen Logistics,1.33306,103.9610667
Zuellig Pharma,1.352558,103.9729
German Centre,1.3253615,103.7459174
Blk 276B,1.3529535,103.7048958
Downtown Station Exit E,1.2793996,103.8527877
Blk 156A Carpark,1.3919417,103.9070973
Opposite Blk 178A,1.3893456,103.9092102
Unknown,1.4035531,103.7877259
Before Sengkang West Road,1.3893469,103.8708719
After Sengkang West Road,1.3895935,103.8704787
After Yio Chu Kang Road,1.3898845,103.8688817
Before Fernvale Lane,1.3902578,103.8692723
Blk 121,1.28232,103.8285719
Blk 126 Carpark,1.2826858,103.8289408
Farmway Station Exit B,1.3969571,103.8898313
Farmway Station Exit A,1.3973542,103.8889222
Unknown,1.3217688,103.7133034
Unknown,1.3221647,103.7120847
Unknown,1.3228877,103.7181393
Unknown,1.3233711,103.7175859
Between Blks 318A/318B,1.4342028,103.843991
Between Blks 333C/333D,1.4317437,103.8460111
Lebuhraya Bukit Indah,1.4720403,103.6543075
Tuas Checkpoint,1.3476754,103.6371819
Blk 122,1.3317726,103.9098347
Queens Condominium,1.2928603,103.8070952
Dakota Station Exit B/Blk 60,1.3082181,103.8885963
Dakota Station Exit A/Blk 99,1.308452,103.888461
Puteri Harbour,1.4169778,103.6564819
Opposite Persiaran Laksamana,1.418717,103.6481396
Persiaran Laksamana,1.4190094,103.6485314
Blk 26,1.3770492,103.7553264
After Changi Ferry Road,1.3726752,104.0047406
After Teban Gardens Cresent,1.3249798,103.737521
Before Changi Ferry Road,1.3725639,104.0045522
Blk 1,1.323623,103.8616485
Blk 14,1.3235891,103.8619502
Blk 15,1.324497,103.86143
Blk 291A,1.3440815,103.7561156
Blk 54,1.3216044,103.7367091
Blk 670A,1.4057239,103.912619
Blk 672A,1.4059501,103.9124459
Expeditors,1.3787184,104.0015134
Menlo Worldwide,1.376997,104.0018801
Before Jurong East Station,1.3341576,103.7408111
Opposite Blk 291A,1.3441899,103.7558095
Opposite Blk 420A,1.3097981,103.7681122
Opposite DB Schenker,1.3801112,104.0009197
Opposite Nan Hua High School,1.3077704,103.7698702
Opposite Punggol Secondary School,1.4022258,103.9101159
Punggol Secondary School,1.4021363,103.9097855
Opposite Blk 486,1.3760691,103.7384303
Blk 489A,1.3752708,103.7403586
Opposite Blk 489A,1.3750587,103.7402222
Carissa Park,1.35995,103.9647458
Opposite Blk 821,1.3473327,103.6941482
Gek Poh Shopping Centre,1.3484711,103.6980276
Blk 474,1.4504949,103.8165119
Blk 490B,1.3754045,103.7419892
Blk 203,1.4304693,103.836266
Blk 348B,1.4270929,103.8416379
Blk 932,1.4263396,103.8376232
Opposite Blk 932,1.4261647,103.8377245
After Punggol Road,1.3961906,103.9051859
Before Punggol Road,1.395125,103.9055342
After Margaret Drive,1.2968105,103.81171
After Tanglin Road,1.2966452,103.8155284
Before Margaret Drive,1.2966517,103.812212
Before Tanglin Road,1.2968297,103.8146943
Before Blk 471B,1.3774824,103.9006583
Opposite Serangoon Secondary School,1.3745699,103.9029537
Unknown,1.303606,103.8773873
Unknown,1.3048779,103.8769265
Unknown,1.3054395,103.8769159
National Stadium,1.3067379,103.8755128
Opposite The JTC Summit,1.3323981,103.7414818
Between Blks 443A/443B,1.3813388,103.7693144
Blk 442D,1.3808837,103.7711121
Blk 636A,1.3866776,103.7587718
Before Blk 629A Carpark,1.3865514,103.7588899
Blk 548B,1.3893325,103.7688887
Blk 547C,1.3887273,103.7685757
Blk 672C,1.4181729,103.8426751
Opposite Blk 672C,1.4175083,103.8419636
Twin Waterfalls,1.4023894,103.8967356
Blk 220C,1.4017197,103.8963115
Opposite Blk 333C,1.4315371,103.8460318
Opposite SAFRA Yishun,1.4254556,103.8402736
Before SAFRA Yishun,1.4259668,103.8406372
Yishun Station,1.4292644,103.835156
Opposite Austville Residences,1.3800285,103.901952
Opposite The Rivervale,1.3794729,103.898755
The Rivervale,1.3797382,103.8981821
Austville Residences,1.380144,103.90144
Opposite White Sands Pri School,1.3641877,103.9614302
Opposite Blk 187,1.3645597,103.9589982
Opposite Blk 108,1.367915,103.9565631
Blk 540,1.3926929,103.7434926
Comfortdelgro Corporation Limited,1.3431053,103.8585482
Sengkang Station Exit C,1.3907486,103.8951503
Shunfu Estate,1.3495518,103.8370761
Citylife@ Tampines,1.3602618,103.9404621
Opposite Blk 475B,1.3759074,103.8996317
Joo Koon Interchange,1.3269911,103.6782827
Blk 974,1.3390678,103.6931341
Unknown,1.3409425,103.6918296
Opposite Blk 974,1.3399587,103.692896
Blk 986 Carpark,1.3368017,103.694061
Blk 934,1.3420373,103.6889513
Before Yunnan Cresent,1.3404115,103.6913779
Before Xingnan Primary School,1.341723,103.6869567
Opposite Blk 987A,1.3362933,103.6940523
Blk 918,1.3405449,103.6869815
Opposite FairPrice Hub,1.3247935,103.6793813
Juying Primary School,1.3390708,103.68859
Changi Business Park Terminal,1.3420793,103.9670954
After Yishun Avenue 8,1.4270601,103.8555202
Before Blk 264,1.406293,103.898566
Before Sengkang Fire Station,1.3801329,103.89478
Before Yishun Avenue 8,1.4269761,103.8553032
Blk 85,1.288407,103.789925
DHL,1.3763735,104.0022628
Greendale Primary School,1.3967443,103.9120865
Horizon Primary School,1.3994654,103.9138187
Opposite Casablanca,1.430907,103.7875917
Opposite Mountbatten Station,1.305073,103.8830868
Opposite Blk 21,1.3105664,103.7928792
Opposite Blk 264A,1.4065239,103.8986525
"School Of Art, Design and Media",1.3498804,103.6838524
Havelock Station Exit 4,1.2898236,103.8341127
Opposite Horizon Primary School,1.3994396,103.9139912
Opposite Sci Park 2/The Gemini,1.2891784,103.7840263
Bayfront Station Exit A,1.281245,103.85885
Opposite Sengkang Fire Station,1.3797213,103.89527
Opposite Rutherford/Normanton Park,1.2873403,103.7913264
Outram Park Station Exit 4,1.2801881,103.8402408
Prologis,1.3746363,104.0020543
Tampines East Station Exit D,1.35765,103.9555952
Opposite Normanton Park/Rutherford,1.2875007,103.7911999
Wisma AUPE,1.3436958,103.8825569
After Enggor Street,1.2746885,103.8454471
Blk 184,1.3799334,103.7621527
After Bukit Panjang Station,1.37797,103.7622886
Beauty World Station Exit A,1.3416422,103.7759162
Between Blks 801B/801C,1.3754233,103.742273
Opposite Changi City Point,1.3330186,103.962503
Changi City Point,1.3331938,103.9624067
Honeywell Building,1.3370377,103.9660507
Blk 586,1.3745913,103.9479593
Orchid Country Club,1.4150648,103.8445374
Opposite Blk 871,1.4124267,103.8377614
Opposite Blk 430B,1.4203253,103.8488452
The Shaughnessy,1.417282,103.8461401
Opposite Orchid Country Club,1.4154107,103.8443861
Blk 816,1.4115125,103.833564
Opposite The Shaughnessy,1.4174461,103.8459196
Opposite Blk 512A,1.4137826,103.8416135
Opposite Blk 816,1.4113447,103.8337474
Blk 512A,1.4141127,103.8415298
Mediacorp Campus,1.2949332,103.7931717
Opposite Beauty World Centre,1.3433847,103.7768378
Blk 802B,1.3744655,103.7428827
Blk 803,1.3743013,103.742862
Opposite Blk 259 Carpark,1.4045731,103.894808
Opposite Blk 315B,1.4081914,103.8957547
Blk 315B,1.408013,103.8958943
Blk 322 Carpark,1.4107318,103.8975557
Opposite Blk 322 Carpark,1.4105984,103.897677
Blk 312 Carpark,1.4097715,103.9015165
Blk 310B,1.4099317,103.9008028
Opposite One Punggol,1.4088635,103.9061058
One Punggol,1.408261,103.9056944
Opposite APSN,1.3743435,103.749411
APSN,1.3740403,103.7493156
Blk 537,1.3923371,103.7442674
JB Sentral Bus Terminal,1.4632803,103.7648345
Blk 452,1.3691588,103.856057
Unknown,1.3532345,103.6892515
Unknown,1.4722138,103.7367894
Changi Airport PTB3,1.3558889,103.9872458
Tuas Checkpoint,1.3480067,103.6353252
Tuas Checkpoint,1.3492437,103.6350863
Orchard Station/Tang Plaza,1.3045082,103.8329405
Opposite Alexandra Retail Centre,1.2745771,103.8021793
Prince George's Park Foyer,1.2909558,103.7810665
Opp NUSS,1.2932426,103.7724383
Hoa Nam Building,1.3128739,103.8598637
Mall of Medini x,1.4284418,103.6338225
Kent Vale,1.3018332,103.7696131
Oei Tiong Ham Building,1.319858,103.8178345
After Punggol Field,1.3915292,103.914218
After Stadium Road,1.30562,103.87302
Opposite Seletar Camp,1.4113667,103.8734961
Before Marina Way,1.2786593,103.85418
Blk 19,1.327258,103.8597949
Blk 296,1.3775824,103.74064
Blk 505C,1.419601,103.84466
Blk 51,1.3285805,103.9224596
Blk 515,1.3322033,103.9301774
Blk 53,1.3281143,103.9197373
Blk 671 Carpark,1.4190997,103.8410464
Blk 676 Carpark,1.4217311,103.8414177
Blk 682A,1.4029966,103.9163048
Blk 810 Carpark,1.3741546,103.7467929
Blk 925A,1.3770162,103.8832375
Boon Lay Way,1.3380645,103.7066063
Changi Airport Terminal 2,1.3550729,103.9892696
Hougang Secondary School,1.37719,103.88271
MacPherson Station Exit A,1.3263258,103.8894
NTUC Health Nursing Home,1.3409624,103.691762
Opposite Bedok South NPC,1.323857,103.91942
Opposite Blk 55,1.3265228,103.9187346
Opposite Blk 65,1.3279086,103.858103
Opposite Blk 810 Carpark,1.3742565,103.7469569
Opposite Blk 816A,1.3755082,103.748425
Opposite Boon Lay Station,1.3378038,103.706894
Opposite MacPherson Station Exit A,1.3259988,103.889404
Before Pearl's Hill Terrace,1.2814405,103.8408249
Queen Street Terminal,1.3034506,103.8566097
Queenstown Secondary School,1.294028,103.81421
Waterwoods,1.3903418,103.9128944
Before Yio Chu Kang Chapel,1.3685802,103.8762962
Tampines Concourse Interchange,1.3573559,103.9417159
Blk 610,1.3047352,103.7694539
Opposite ITE College Central,1.3756709,103.8558385
Opposite Blk 200B,1.3864723,103.8926451
Opposite Junction 10,1.3809294,103.7609619
Opposite The Rail Mall,1.360403,103.7668565
The Rail Mall,1.3594453,103.7674338
Tampines Station Exit D,1.3553297,103.9436778
After Tampines Station Exit E,1.3556424,103.9435314
The Tampines Trilliant,1.3594197,103.9394336
Between Blks 524B/523D,1.3592254,103.9392113
Opposite Blk 519A,1.3575061,103.9407951
Blk 519A,1.3575122,103.9404506
T5@tampines,1.3731021,103.9266563
Opposite Siltronic,1.3750474,103.9213439
Opposite Blk 49,1.3227586,103.9441742
Blk 104C,1.4496951,103.8314882
Blk 106A,1.4482707,103.8326094
Blk 129A,1.4454796,103.8324515
Blk 120A,1.4457991,103.8322988
Blk 108 Carpark,1.4480259,103.8323925
Opposite Blk 104B,1.4497322,103.8310605
Opposite Bencoolen Station Exit B,1.2983137,103.8499619
Mandai Agrotech Park,1.4153033,103.7974406
Opposite Mandai Agrotech Park,1.4150075,103.7977004
Marine Parade Station Exit 2,1.3026338,103.9049116
Unknown,1.4711566,103.7501205
Sentosa Golf Club,1.2447117,103.828602
Hong Lim Park,1.2868112,103.8458025
Opposite Blk 228B,1.4035365,103.8910225
Blk 226A,1.4024236,103.8935688
Blk 224A,1.4022205,103.8936264
Blk 228B,1.403514,103.8912637
Opposite Blk 227A,1.4041256,103.8924958
Blk 227A,1.4037578,103.893382
Johor Bahru Checkpoint,1.4657407,103.767485
Woodlands Checkpoint,1.4470122,103.7687
Woodlands Checkpoint,1.4446962,103.7683936
Blk 183,1.3803481,103.7630213
Lot 1/Choa Chu Kang Station,1.3846149,103.7449595
Before Dairy Farm Cresent,1.3634525,103.7687769
After Dairy Farm Cresent,1.3636634,103.7688948
Before Sengkang East Avenue,1.3853764,103.8907533
After Sengkang East Avenue,1.3857598,103.891224
After Bidadari Park Drive,1.3377573,103.8737533
Before Bidadari Park Drive,1.3374925,103.8743886
Blk 659A,1.40046,103.920181
Blk 654D,1.3986285,103.919257
Before Windsor Park Road,1.3570289,103.8289878
Jurong Town Hall Interchange,1.3300561,103.7427598
Beach Station,1.2516486,103.8185321
Opp Mega Adventure,1.2559189,103.8127434
Marymount Station,1.3501476,103.8394768
Administration Building;Business Library,1.3466374,103.6799653
Braddell View,1.3443687,103.8403805
Opposite Changi Naval Base,1.3176862,104.0152855
Changi Naval Base,1.3177236,104.0156302
bus to larkin sentral,1.4671631,103.7586501
Hillview Apartments,1.3557558,103.7621065
After Bukit Batok West Avenue 3,1.3485108,103.738592
Yew Tee Station,1.3973724,103.7475633
Nanyang Crescent Hall,1.3547919,103.6840781
Punggol Station/Waterway Point,1.4052075,103.9033023
After Blk 467B,1.3984367,103.8774886
Thanggam Station,1.3971134,103.8757463
Treasure Crest,1.3980474,103.8932805
Opposite Treasure Crest,1.3980037,103.893426
Blk 334A,1.3987166,103.8899436
Blk 338A,1.3988998,103.8894266
Blk 326D,1.3960542,103.8877221
Opposite Blk 326D,1.3959383,103.8875332
Before Dairy Farm Heights,1.3645867,103.7726914
Before Hillview Station Exit B,1.3617011,103.766984
Yishun Station Exit E,1.4294477,103.8355012
Blk 451A,1.353394,103.7427833
Opposite Blk 451A,1.3536764,103.7429908
Opposite Blk 461C,1.3556027,103.7407859
Blk 461C,1.3549706,103.7409966
Blk 439C,1.3573075,103.7389106
Wisma Persekutuan,1.4607782,103.757818
Blk 438A,1.3571571,103.740847
After Dairy Farm Heights,1.3648575,103.773397
Bukit Panjang Interchange,1.3784994,103.7628833
Palawan Kidz City,1.2508541,103.8203462
W Hotel/Quayside Isle,1.2465636,103.8422942
Sentosa Pavillion,1.2489994,103.8284327
Opp Sentosa Pavillion,1.2488727,103.8283419
Resort World Sentosa,1.2561714,103.8208643
Beach Station,1.2514028,103.8187858
Bikini Bar,1.2527609,103.8158599
Opposite Science Park,1.2904002,103.7918371
Opposite Nanyang Crescent Halls,1.354878,103.6840235
After Kim Chuan Road,1.3414386,103.8919196
Opp Blk 345,1.3522359,103.9618248
Blk 324,1.3522368,103.9593294
Opposite National Stadium,1.3071235,103.8754147
Blk 454,1.359249,103.8304057
Buona Vista Station Exit D,1.3062917,103.7908557
Opposite Village Hotel,1.2533191,103.8211579
Opp Amara Sanctuary,1.2527174,103.8229995
Marymount View,1.3526411,103.8405155
Gambir Ridge,1.3441308,103.8756112
Opposite Gambir Ridge,1.3436551,103.8751415
Opposite Citylife@ Tampines,1.3605059,103.9405339
Opposite Blk 91A,1.2768681,103.8064423
Blk 92B,1.2757538,103.8069678
Blk 151A Market,1.3456514,103.8552429
Opposite SIM Headquarters,1.3281452,103.7773115
Kampong Bahru Terminal,1.2756451,103.833365
Unknown,1.2869334,103.813709
Shuttle Bus Service,1.2873635,103.814656
Anchorpoint,1.2885974,103.8054696
Blk 117C,1.3835672,103.9036849
Tickets and bus stop for night safari,1.2936694,103.856551
The Clearwater Condominium,1.3380675,103.933837
Ubi Station Exit A,1.3297351,103.8991616
Bedok North Station Exit B,1.3349085,103.9185595
Blk 3032A,1.3308866,103.8979443
Ubi Station Exit B,1.3301134,103.8994266
Before Ubi Road 4,1.3308395,103.8981426
Alexandra Hospital - Main Lobby,1.286545,103.8014642
Opposite Redhill Station,1.2893406,103.8166065
Before Choa Chu Kang North 5,1.394122,103.7529808
Blk 126A,1.3899044,103.9019336
Blk 231,1.3899493,103.901599
Nibong Station Exit A,1.4115376,103.9000027
Nibong Station Exit B,1.4113806,103.9003026
Samudera Station Exit B,1.4160932,103.9025562
Before Punggol Point Station,1.4176385,103.9051433
After Punggol Point Station,1.4172208,103.9053869
Unknown,1.4447695,103.9299633
Unknown,1.3564309,103.9886642
Blk 464A,1.3575707,103.7414533
Opposite Blk 465A,1.3580721,103.7432083
Blk 467 Carpark,1.3574133,103.7435821
Before Blk 440A,1.3545497,103.7388416
Blk 461,1.3549589,103.7394536
Dulwich College,1.3517382,103.7394816
Millennia Institute,1.3509811,103.7396515
Before Kheam Hock Road,1.3350491,103.8201183
Before Choa Chu Kang Link,1.3937898,103.7520131
Zoo Tram Stop #3,1.4031218,103.7936175
Zoo Tram Stop #2,1.4058506,103.7944998
Zoo Tram Stop #4,1.4018477,103.79585
Zoo Tram Stop #1,1.404286,103.7937869
Unknown,1.4607078,103.8977212
Opposite Blk 454,1.3594927,103.8301527
Tampines Private Companies Bus stop,1.3532485,103.9454245
KKKL to Kuala Lumpur,1.3041822,103.9023588
Changi Airport Terminal 4,1.3389902,103.9820779
Opposite Visionaire,1.447065,103.8276688
Visionaire,1.4470626,103.8272738
Yishun Interchange,1.4278898,103.8362754
Yishun Interchange,1.4281013,103.8362652
Loyang Industrial Estate,1.3711988,103.9717752
After Tampines Avenue 5,1.3557044,103.9292459
Blk 619A,1.3618736,103.9381718
Blk 218,1.4034422,103.8955448
Domes: Shuttle to Bayside,1.2839199,103.8649218
Bayside: Shuttle to Domes,1.2818927,103.8617447
Blk 169,1.3468154,103.7410816
Opposite Yishun Emerald,1.4428966,103.8303788
Opposite Blk 695,1.343051,103.7080639
Choa Chu Kang Interchange,1.3858274,103.7458303
Unknown,1.373015,103.9334204
Before Yew Tee Flyover,1.3910765,103.7545435
After Tuas South Street 7,1.2742423,103.6322637
Pusat Islam Negeri Johor,1.4566811,103.7493608
Johor Bahru Checkpoint,1.4644732,103.765991
Johor Bahru Checkpoint,1.4644254,103.7660139
Canberra Station,1.4425307,103.8302037
Before Adana @ Thomson,1.3685387,103.8282375
Blk 444,1.3585341,103.9514901
Unknown,1.4716603,103.9000106
Foon Yew High School,1.4675247,103.7792839
Unknown,1.3021786,103.8405539
Woodlands North Station,1.4484868,103.7850209
Before Northshore Cresent,1.4182229,103.9079106
Punggol Cove Primary School,1.4112471,103.898783
Opposite Punggol Cove Primary School,1.4109702,103.8989618
Punggol Station/Interchange,1.405304,103.9015108
Shun Li Industrial Park,1.3383467,103.9117053
Tuas Checkpoint,1.3485615,103.6368176
Blk 871C,1.3569946,103.9316557
Blk 118,1.3799419,103.7508548
Blk 951A,1.3442434,103.9356711
Unknown,1.3443346,103.9354914
Blk 969C,1.3400356,103.9378847
Blk 962A,1.3395865,103.9380079
Unknown,1.3421753,103.9354451
